"","ID_CEL","DOMIMP","DOMBAN","INSAL","MPORBAN","AP","ANE","CURSO15","DECLI30","APRM","INUND","MASSA","ILUPUB","INFRA","ESGAB","ENERGIA","CLIXO","ABSAGUA","ESGINAD","ACESSO","VIAS50"
"21196",72452,0,0,0,0.61334002,1,0,0,0,1,0,0,0.00566219,0.07806123,0,0,0.00195181,0.00566219,0.03722497,0.996362455339246,1
"21197",72453,0,0,0,0.27710483,1,0,0,0,1,0,0,0,0.199548683333333,0,0,0,0,0.06965183,0.996362455339246,0
"21198",72454,0.00241566,0,0,0.38752241,1,0,0,0,0,0,0,0,0.0715710433333333,0,0,0,0.00483132,0.0457383,0.997078438002866,0
"21199",72455,0.00325963,0.000580510000000034,0,0.47176047,1,0,0,0,1,0,0,0.00058051,0.00580513666666667,0,0.00058051,0.00058051,0.00826081,0.08100241,0.997794420666486,0
"21200",72456,0.00012982,0.00421601999999999,0,0.32626434,1,0,0,0,1,0,0,0.00421602,0.04216019,0,0.00421602,0.00421602,0.01290769,0.37639405,0.997794420666486,1
"21201",72457,0,0.00438963000000003,0,0.15696851,1,0,0,0,1,0,0,0.00351882,0.11965677,0,0.00351882,0.00351882,0.02013537,0.3297202,0.997794420666486,1
"21202",72458,0,0.0044843,0,0.04988728,0,0,0,0,1,0,0,0,0.43497758,0,0,0,0.04932735,0.08520179,1,1
"21203",72459,0,0.0044843,0,0.04988728,0,0,0,0,1,0,0,0,0.43497758,0,0,0,0.04932735,0.08520179,1,1
"21204",72460,0,0.0044843,0,0.04988728,0,0,1,0,1,0,0,0,0.43497758,0,0,0,0.04932735,0.08520179,1,1
"21205",72461,0,0.0044843,0,0.04988728,0,0,0,0,1,0,1,0,0.43497758,0,0,0,0.04932735,0.08520179,1,1
"21206",72462,0,0.0044843,0,0.04988728,0,0,1,0,1,1,1,0,0.43497758,0,0,0,0.04932735,0.08520179,1,1
"21207",72463,0,0.0044843,0,0.04988728,0,0,1,0,1,1,1,0,0.43497758,0,0,0,0.04932735,0.08520179,1,1
"21208",72464,0,0.0044843,0,0.04988728,0,0,0,0,1,1,1,0,0.43497758,0,0,0,0.04932735,0.08520179,1,1
"21209",72465,0,0.0044843,0,0.04988728,0,0,0,0,1,1,1,0,0.43497758,0,0,0,0.04932735,0.08520179,1,1
"21210",72466,0,0.0044843,0,0.04988728,0,0,0,0,1,1,1,0,0.43497758,0,0,0,0.04932735,0.08520179,1,1
"21211",72479,0,0,0,0.07061179,1,0,0,0,1,0,1,0.16462023,0.69306763,0,0.00433346,0.05699597,0.31580261,0.16982867,1,1
"21212",72480,0,0,0,0.07778057,1,0,0,1,1,0,1,0.14210526,0.72982456,0,0.00526316,0.02631579,0.24736842,0.18947369,1,1
"21213",72481,0,0,0,0.07778057,1,0,0,1,1,0,1,0.14210526,0.72982456,0,0.00526316,0.02631579,0.24736842,0.18947369,1,1
"21214",72482,0,0,0,0.07778057,1,0,1,0,1,0,1,0.14210526,0.72982456,0,0.00526316,0.02631579,0.24736842,0.18947369,1,0
"21215",72483,0,0,0,0.13197784,1,0,0,0,1,0,1,0.18868187,0.882821643333333,0,0.00907397,0.069505,0.37016128,0.14162682,1,1
"21216",72509,0,0,0,0.07561041,0,0,0,1,1,0,1,0,0,0,0,0.02985075,0.71641791,0,1,1
"21217",72510,0,0,0,0.07561041,0,0,1,0,1,0,1,0,0,0,0,0.02985075,0.71641791,0,1,0
"21218",72511,0,0,0,0.07561041,0,0,0,1,1,0,1,0,0,0,0,0.02985075,0.71641791,0,1,1
"21219",72512,0,0,0,0.07561041,0,0,0,1,1,0,0,0,0,0,0,0.02985075,0.71641791,0,1,0
"21220",72513,0,0,0,0.07561041,0,0,0,0,1,0,0,0,0,0,0,0.02985075,0.71641791,0,1,1
"21221",72514,0,0,0,0.07561041,0,0,0,0,1,0,0,0,0,0,0,0.02985075,0.71641791,0,1,1
"21222",72515,0,0,0,0.07561041,0,0,0,0,1,0,0,0,0,0,0,0.02985075,0.71641791,0,1,1
"21223",72516,0,0,0,0.07561041,0,0,0,0,1,0,0,0,0,0,0,0.02985075,0.71641791,0,1,1
"21224",72517,0,0,0,0.07561041,0,0,1,0,1,0,0,0,0,0,0,0.02985075,0.71641791,0,1,1
"21225",72520,0,0,0,1.36673546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"21226",72521,0,0.26369656,0,1.46050339,1,0,0,0,0,0,0,0,0.00299655333333333,0,0,0,0,0,0.739339148308374,0
"21227",72522,0,0.41230511,0,1.46355739,1,0,0,0,0,0,0,0,0.00744216666666667,0,0,0,0,0,0.739339148308374,0
"21228",72523,0,0.14615143,0,1.59539825,1,0,0,0,0,0,0,0,0.191263013333333,0,0,0,0,0.00088767,0.739339148308374,0
"21229",72524,0,0.00139920000000004,0,1.1243805,1,0,1,0,0,0,0,0,0.00791363666666667,0,0.0004664,0,0,0.11467855,0.739339148308374,0
"21230",72525,0,0.00733916999999995,0,1.11335084,1,0,1,0,0,0,0,0,0.00876168333333333,2.54e-06,0.00229158,0,1.6e-07,0,0.739339148308374,0
"21231",72526,0,0.01413703,0,0.54586599,0,0,1,0,0,0,0,0,0.00742941333333333,0,0,8.03e-05,0.00052194,0.00068253,0.739339148308374,0
"21232",72527,0,0.00237465000000003,0,0.41252168,0,0,0,0,0,0,0,0,1.94666666666667e-05,0,0,0.00460935,0.02996075,0.03917944,0.739339148308374,0
"21233",72528,0,0.000891489999999995,0,0.55221575,0,0,0,0,0,0,0,0,0,0,0,0.00178298,0.01158935,0.01515531,0.739339148308374,1
"21234",72529,0,0.000187599999999954,0,0.66501706,0,0,1,0,0,0,0,0,0,0,0,0.0003752,0.00243883,0.00318923,0.739339148308374,0
"21235",72530,0,0.00263665999999996,0,0.73547581,0,0,1,0,0,0,0,0,0,0,0,0,0.01270478,0.03111357,0.739339148308374,0
"21236",72531,0,0.00396189999999996,0,1.0609361,0,0,0,0,0,0,0,0,0,0,0,0,0.0192208,0.05404472,0.739339148308374,0
"21237",72532,0,0.00407760999999995,0,0.71677203,0,0,0,0,0,0,0,0,0,0,0,0,0.00323964,0.00857233,0.739339148308374,0
"21238",72533,0,0.01775685,0,0.63246165,0,0,0,0,0,0,0,0,0,0,0,0,0.00215388,0.02584651,0.739339148308374,0
"21239",72534,0,0.03408018,0,0.54859185,0,0,0,0,0,0,0,0,0,0,0,0,0.00486781,0.05841377,0.821308616501561,0
"21240",72535,0,0,0,0.55726072,0,0,0,0,0,0,0,0,0,0,0.00011361,0,0,0,0.903278084694748,0
"21241",72536,0,0,0,0.74951762,0,0,0,0,0,0,0,0,0,0,0.00414781,0,0,0,0.903278084694748,0
"21242",72537,0,0.000806060000000053,0,0.66606418,0,0,0,0,0,0,0,0.00080606,0,0,0.00310469,0,0,0,0.903278084694748,0
"21243",72538,0,0.00653605000000002,0,0.5926854,0,0,0,0,0,0,0,0.00653605,0,0,0,0,0,0,0.903278084694748,0
"21244",72539,6.02e-05,5.89999999967006e-07,0,0.38129675,0,0,0,0,0,0,0,5.9e-07,0,0,0,0,0,0,0.903278084694748,0
"21245",72540,0.00074134,0,0,0.37339507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.903278084694748,0
"21246",72541,0,0,0,0.46882361,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68e-05,0.903278084694748,0
"21247",72542,0,0,0,0.63686008,0,0,0,0,0,0,0,0.00252437,0.00252437,0.00252437,0,0,0,0.0015411,0.903278084694748,0
"21248",72543,0,0,0,0.66505995,0,0,1,0,0,1,0,0.00830175,0.00951887,0.00830175,0,0,0,0,0.841003928377832,0
"21249",72544,0,0.00120173999999995,0,0.41756649,0,0,1,0,0,1,0,0.00019858,0.0154642333333333,0.00019858,0,0,0,0.00020029,0.841003928377832,0
"21250",72545,0,0.0198352899999999,0,0.64157997,0,0,0,0,0,0,0,0,0.00413925333333333,0,0,0,0,0.00330588,0.778729772060915,0
"21251",72546,0,0.02539657,0,0.76612312,0,0,0,0,0,0,0,0.00054301,0.00163290333333333,0.00013575,0,0,0.00013575,0.00545454,0.778729772060915,0
"21252",72547,0,0.00368113999999997,0,0.46882578,0,0,0,0,0,0,0,0.00569913,0.0489486066666667,0.00142478,0,0,0.00142478,0.01343656,0.778729772060915,0
"21253",72548,0,0,0,0.378759,0,0,0,0,0,0,0,0.00225237,0.0710388533333333,0.00056309,0,0,0.00056309,0.00506783,0.778729772060915,0
"21254",72549,0,0.00165172999999996,0,0.38753554,0,0,0,0,0,0,0,0.00082586,0.062435,0,0,0,0,0.00412932,0.778729772060915,0
"21255",72550,0,0.00338232999999999,0,0.53210425,1,0,1,0,0,0,0,0.00021392,0.0486727433333333,0,0,0,0,0.10743173,0.830870497819033,0
"21256",72551,0,0.00123739,0,0.57471541,0,0,1,0,0,0,0,0,6.22433333333333e-05,0,0,0,0,0.04454623,0.830870497819033,0
"21257",72552,0,0,0,0.52415926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883011223577151,0
"21258",72553,0,0,0,0.59575287,0,0,0,0,0,0,0,0,0,0,0,0.00820082,0,0,0.883011223577151,0
"21259",72554,0,0,0,0.55315853,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032364,0.883011223577151,0
"21260",72555,0,0,0,0.26314078,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3e-05,0.883011223577151,0
"21261",72556,0,0,0,0.26232331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883011223577151,0
"21262",72557,0,0,0,0.26966519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883011223577151,0
"21263",72558,0,0,0,0.38474562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883011223577151,0
"21264",72559,0,0,0,0.4155533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883011223577151,0
"21265",72560,0,0,0,0.36998498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883011223577151,1
"21266",72561,0,0.00257956000000004,0,0.32713455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916425964042379,0
"21267",72562,0,0.00485437,0,0.25763557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916425964042379,0
"21268",72563,0,0.00485437,0,0.25763557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916425964042379,1
"21269",72575,0,0.00425531999999995,0,0.31546359,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.912256767593273,0
"21270",72576,0,0.00214932000000001,0,0.58432934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.874672830678938,0
"21271",72577,0,0.00305308000000004,0,0.38386924,0,0,0,0,0,0,0,0,0,0,0,0,0.00041046,0.00041046,0.874672830678938,0
"21272",72578,0,0.00139367999999995,0,0.50255478,0,0,0,0,0,0,0,0,0,0,0,0,0.00379936,0.00379936,0.874672830678938,0
"21273",72579,0,0.00036448,0,0.66004967,0,0,0,0,0,0,0,0,0,0,0,0,0.00515304,0.00515304,0.874672830678938,0
"21274",72580,0,0,0,0.32810387,0,0,0,0,0,0,0,0,0,0,0,0,7.37e-05,7.37e-05,0.874672830678938,0
"21275",72581,0,0,0,0.34815125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.874672830678938,0
"21276",72582,0,0,0,0.51852894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.874672830678938,0
"21277",72583,0,0.00707057,0,0.43077462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.874672830678938,0
"21278",72584,0,0.01954308,0,0.28533466,0,0,0,0,0,0,0,0,0,0,0,0,5.13e-05,0,0.874672830678938,1
"21279",72585,0,0.01385616,0,0.21765753,0,0,0,0,0,0,0,0,0,0,0,0,0.00202677,0,0.874672830678938,0
"21280",72586,0,0,0,0.37538478,0,0,0,0,0,0,0,0,0,0,0,0,0.00188279,0,0.874672830678938,0
"21281",72587,0,0.000359039999999977,0,0.18846561,0,0,0,0,0,0,0,0,0,0,0,0,0.00382371,0,0.874672830678938,0
"21282",72588,0,0.000214979999999976,0,0.43012739,0,0,0,0,0,0,0,0,0,0,0,0.00360934,3.8e-05,0,0.874672830678938,1
"21283",72589,0,4.79199999999791e-05,0,0.44691073,0,0,0,0,0,0,0,0,0,0,0,0.00375593,0,0,0.874672830678938,0
"21284",72590,0.00375709,0,0,0.44539932,0,0,0,0,0,1,0,0,0,0,0,0.00145692,0,0,0.874672830678938,0
"21285",72591,0.01168747,0.000918709999999989,0,0.46753024,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.874672830678938,0
"21286",72592,0.00243668,0.00481819999999999,0,0.51903521,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.874672830678938,0
"21287",72593,9.91e-05,0.00570932999999996,0,0.5310395,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.874672830678938,0
"21288",72594,0,0.00574713000000004,0,0.53155448,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.837053016178438,0
"21289",72598,0,0,0,0.74593034,0,0,0,0,0,0,0,0,0.00836299333333333,0,0,0,0.01254449,0,0.799433201677937,1
"21290",72599,0,0,0,0.76119606,0,0,0,0,0,0,0,0,0.00187976,0,0,0,0.00281964,0,0.799433201677937,0
"21291",72600,0,0,0,0.579261,0,0,0,0,0,0,0,0,0.00110153333333333,0,0,0,0,0.00035808,0.799433201677937,0
"21292",72601,0,0,0,0.18136801,0,0,0,0,0,0,0,0,0.0125478933333333,0,0,0,0,0.00209132,0.799433201677937,0
